date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:44:11	77911/77911	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:34:04%20GMT	https://winsfolio.net/html/foodio/assets/img/recent-news-6.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/recent-news-6.jpg	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:12	96820/96820	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:34:08%20GMT	https://winsfolio.net/html/foodio/assets/img/recent-news-7.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/recent-news-7.jpg	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:12	57924/57924	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:34:08%20GMT	https://winsfolio.net/html/foodio/assets/img/recent-news-8.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/recent-news-8.jpg	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:12	62205/62205	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:34:10%20GMT	https://winsfolio.net/html/foodio/assets/img/recent-news-9.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/recent-news-9.jpg	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:13	5577/5577	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:34:10%20GMT	https://winsfolio.net/html/foodio/assets/img/recent-news-blog-1.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/recent-news-blog-1.jpg	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:13	5959/5959	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:34:12%20GMT	https://winsfolio.net/html/foodio/assets/img/recent-news-blog-2.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/recent-news-blog-2.jpg	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:13	7575/7575	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:34:12%20GMT	https://winsfolio.net/html/foodio/assets/img/recent-news-blog-3.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/recent-news-blog-3.jpg	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:14	64789/64789	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:33:42%20GMT	https://winsfolio.net/html/foodio/assets/img/photo-gallery-6.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/photo-gallery-6.jpg	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:14	4774/4774	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2013:34:36%20GMT	https://winsfolio.net/html/foodio/assets/img/trending-dishe-1.png	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/trending-dishe-1.png	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:14	4649/4649	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2013:34:36%20GMT	https://winsfolio.net/html/foodio/assets/img/trending-dishe-2.png	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/trending-dishe-2.png	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:14	5791/5791	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2013:34:38%20GMT	https://winsfolio.net/html/foodio/assets/img/trending-dishe-3.png	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/trending-dishe-3.png	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:15	4972/4972	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2013:34:38%20GMT	https://winsfolio.net/html/foodio/assets/img/trending-dishe-4.png	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/trending-dishe-4.png	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:15	4774/4774	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2013:34:38%20GMT	https://winsfolio.net/html/foodio/assets/img/trending-dishe-5.png	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/trending-dishe-5.png	(from https://winsfolio.net/html/foodio/our-blog.html)
18:44:16	66492/66492	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:34:42%20GMT	https://winsfolio.net/html/foodio/assets/img/video-img.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/video-img.jpg	(from https://winsfolio.net/html/foodio/blog-details.html)
18:44:16	189982/189982	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:32:14%20GMT	https://winsfolio.net/html/foodio/assets/img/blog-img.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/blog-img.jpg	(from https://winsfolio.net/html/foodio/blog-details.html)
18:44:17	12143/12143	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:32:26%20GMT	https://winsfolio.net/html/foodio/assets/img/comment-1.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/comment-1.jpg	(from https://winsfolio.net/html/foodio/blog-details.html)
18:44:18	69780/69780	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:34:40%20GMT	https://winsfolio.net/html/foodio/assets/img/video-img-2.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/video-img-2.jpg	(from https://winsfolio.net/html/foodio/blog-details.html)
18:44:18	17982/17982	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:32:28%20GMT	https://winsfolio.net/html/foodio/assets/img/comment-2.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/comment-2.jpg	(from https://winsfolio.net/html/foodio/blog-details.html)
18:44:18	96214/96214	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:33:28%20GMT	https://winsfolio.net/html/foodio/assets/img/parties-events.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/parties-events.jpg	(from https://winsfolio.net/html/foodio/our-services.html)
18:44:18	36096/36096	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:33:26%20GMT	https://winsfolio.net/html/foodio/assets/img/parties-events-1.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/parties-events-1.jpg	(from https://winsfolio.net/html/foodio/our-services.html)
18:44:19	21727/21727	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2013:33:28%20GMT	https://winsfolio.net/html/foodio/assets/img/pata-2.png	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/pata-2.png	(from https://winsfolio.net/html/foodio/our-services.html)
18:44:19	156677/156677	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:33:42%20GMT	https://winsfolio.net/html/foodio/assets/img/photo-gallery-7.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/photo-gallery-7.jpg	(from https://winsfolio.net/html/foodio/our-services.html)
18:44:19	63989/63989	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:33:44%20GMT	https://winsfolio.net/html/foodio/assets/img/photo-gallery-9.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/photo-gallery-9.jpg	(from https://winsfolio.net/html/foodio/our-services.html)
18:44:19	87129/87129	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:33:44%20GMT	https://winsfolio.net/html/foodio/assets/img/photo-gallery-8.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/photo-gallery-8.jpg	(from https://winsfolio.net/html/foodio/our-services.html)
18:44:20	55310/55310	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:33:34%20GMT	https://winsfolio.net/html/foodio/assets/img/photo-gallery-12.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/photo-gallery-12.jpg	(from https://winsfolio.net/html/foodio/our-services.html)
18:44:20	105392/105392	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:33:34%20GMT	https://winsfolio.net/html/foodio/assets/img/photo-gallery-10.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/photo-gallery-10.jpg	(from https://winsfolio.net/html/foodio/our-services.html)
18:44:21	545448/545448	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:32:30%20GMT	https://winsfolio.net/html/foodio/assets/img/contact.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/contact.jpg	(from https://winsfolio.net/html/foodio/contact.html)
18:44:21	1712979/1712979	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2013:34:18%20GMT	https://winsfolio.net/html/foodio/assets/img/reserve-a-table.jpg	E:/MInd_mesh_wesbite/resturant_1/foodio/winsfolio.net/html/foodio/assets/img/reserve-a-table.jpg	(from https://winsfolio.net/html/foodio/our-services.html)
